vehicle_type,media_type,vehicle_sign,transaction_time,entrance_time,pay_fee,discount_fee,fee,fee_mileage,axle_count,total_weight,gantry_type,transaction_type,pass_state,entrance_lane_type,cpu_card_type,fee_prov_begin_hex,obu_fee_sum_before,obu_fee_sum_after,pay_fee_prov_sum_local,gantry_id,section_id,section_name,gantry_transaction_id,pass_id
1,1,0xff,2023-02-01 00:14:11,2023-03-08 08:53:46,1763,0,381,7205.0,2.0,18000.0,1,9.0,1.0,03,,000000,,,,S001453001000710010,S0071530020,都香高速,G5615530120004200102023010314100155,020000110101840009927820230103115043
0,2,0xff,2023-03-09 21:14:45,2023-03-09 15:28:51,1120,0,1727,13506.0,255.0,18000.0,1,9.0,1.0,03,,000000,,,,S001053002000210010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020004200102023030909200109,015301190623370503026220230103014636
1,2,0xff,2023-01-03 07:47:44,2023-01-03 11:16:53,1002,0,4715,14670.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001453003000320010,G5615530120,彝良至昭通高速,S0014530010003100102023031519200015,015201164023021982894620230308105725
1,2,0xff,2023-03-15 06:56:37,2023-01-03 07:40:18,1098,0,1536,11000.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000310010,S0010530010,宜宾至毕节高速威信至镇雄段,G5615530120003200102023010313300225,020000320101600157833220230201222205
1,1,0xff,2023-02-20 21:32:38,2023-03-09 16:31:10,119,120,1281,0.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000410010,S0010530020,宜宾至毕节高速威信至镇雄段,S0010530020004100102023030913300037,013701220423235308405920230103202547
11,2,0xff,2023-03-15 17:55:50,2023-03-16 18:46:01,972,0,3533,40036.0,2.0,1600.0,1,9.0,1.0,01,,000000,,,,G561553012000210010,S0010530010,彝良至镇雄高速公路,S0014530010004200102023031616100011,020000410101600008042920230103100255
1,2,0xff,2023-03-16 11:43:29,2023-03-09 19:13:10,1088,0,691,0.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000420010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010009200102023031520300006,012301197823090260154320230316103854
1,1,0xff,2023-02-21 14:14:37,2023-01-03 16:16:40,37,404,940,13506.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000510010,S0010530010,彝良至昭通高速,S0014530010004200102023031617300021,020000620101620021839120230201134839
1,2,0xff,2023-03-15 15:05:05,2023-03-08 15:26:54,105,80,752,11000.0,255.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,S0010530020,宜宾至毕节高速威信至镇雄段,G5615530120003200102023010312100012,020000440101620175330620230309091511
13,2,0xff,2023-03-15 15:11:57,2023-02-21 19:40:52,1812,79,912,19916.0,2.0,18000.0,1,9.0,1.0,,2.0,000000,,,,S001053002000420010,G5615530120,都香高速,G7611530010005200102023020116100057,020000320101610027760020230208182518
1,2,0xff,2023-03-16 13:20:09,2023-01-03 12:16:03,122,12,1051,14926.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000420010,S0010530020,都香高速,S0010530020004200102023030918400019,015301161222100200663220230308135940
13,2,0xff,2023-02-01 12:51:31,2023-01-03 19:12:04,4523,0,1727,0.0,2.0,3480.0,1,9.0,1.0,,1.0,000000,,,,S001053001000710010,S0010530010,麻文高速,S0014530010003200102023031611300012,015301190823900471380820230308003449
1,2,0xff,2023-03-09 10:22:23,2023-03-15 16:13:38,1083,0,447,10940.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,S001453001000910010,S0014530010,彝良至镇雄高速公路,S0010530020004100102023030818100095,015301190823390403594220230315143213
1,2,0xff,2023-01-03 14:22:23,2023-02-20 07:48:00,9466,0,0,11000.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000610010,S0010530010,麻文高速,S0010530020003100102023030816200021,020000450101610002752220230221172549
3,1,0xff,2023-02-21 10:42:20,2023-02-01 20:07:10,1358,197,1649,13506.0,5.0,45250.0,1,9.0,1.0,,2.0,000000,,,,S001053002000420010,G5615530120,麻文高速,G5615530120004200102023010310300134,015301190823370400230520230208170816
1,2,0xff,2023-03-16 15:19:16,2023-03-16 14:29:34,1116,0,0,14926.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000420010,S0014530010,麻文高速,G5615530120003100102023010317300010,013701200423024425100720230316173337
1,2,0xff,2023-03-08 18:08:09,2023-03-15 10:38:20,1805,0,1252,14670.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000420010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020003200102023030908300039,020000440101610130193120230316151028
1,1,0xff,2023-02-01 22:12:00,2023-01-03 13:51:25,1059,0,3719,11189.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000520010,S0010530010,宜宾至毕节高速威信至镇雄段,G5615530120004100102023010313300150,020000530101620088034620230103123714
1,2,0xff,2023-03-16 18:37:26,2023-03-09 19:26:31,30,0,866,13506.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000510010,G5615530120,彝良至镇雄高速公路,G5615530120003200102023010316300056,020000530101610072099820230103141901
1,2,0xff,2023-03-09 08:16:16,2023-03-08 08:53:20,1158,0,0,0.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000420010,S0010530020,宜宾至毕节高速威信至镇雄段,S0010530020002200102023030912300039,012301197823090260154320230316103854
1,2,0xff,2023-03-16 15:21:28,2023-03-09 10:36:25,102,12,0,7765.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000320010,S0014530010,宜宾至毕节高速威信至镇雄段,S0010530020004200102023030817400059,015401193823010013901020230315113151
1,1,0xff,2023-03-16 18:37:26,2023-02-09 12:54:01,5551,0,1252,14670.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000310010,S0010530020,麻文高速,G5615530120004100102023010315300129,020000360101610107405120230308140303
1,2,0xff,2023-01-03 12:40:22,2023-01-03 11:01:41,122,0,1536,0.0,2.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000410010,G5615530120,彝良至昭通高速,G5615530120004200102023010317300128,020000330101610063927020230201144239
1,1,0xff,2023-01-03 19:09:31,2023-01-03 13:10:29,987,134,0,0.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000420010,S0014530010,麻文高速,S0014530010004100102023031613200043,015301190923900241622820230103081415
1,1,0xff,2023-03-16 11:55:33,2023-02-21 07:59:38,1138,0,0,19916.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000410010,G5615530120,宜宾至毕节高速威信至镇雄段,G7611530010005100102023020116200009,020000530101610101675620230103122057
1,2,0xff,2023-02-20 09:58:25,2023-03-15 11:03:25,1148,0,1536,0.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000320010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010009200102023031509100164,020000510101620046025020230103043508
1,2,0xff,2023-01-03 12:47:23,2023-01-03 18:23:08,1038,0,1727,0.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000410010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020004100102023030909300002,015301191223900308320820230220191516
1,2,0xff,2023-01-03 11:24:10,2023-03-09 19:28:15,1101,0,1292,8801.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000210010,G5615530120,彝良至镇雄高速公路,S0014530010006200102023031511300037,013701190123021633361120230103205749
11,1,0xff,2023-02-01 15:25:23,2023-03-08 18:00:56,5776,0,1039,14670.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000420010,S0014530010,彝良至镇雄高速公路,S0010530020004100102023030812100081,020000320101610113087820230103151503
11,2,0xff,2023-03-09 14:44:37,2023-01-03 13:39:28,100,0,908,0.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000820010,S0014530010,都香高速,S0010530020004200102023030911400005,013701190123020532614720230316100422
1,2,0xff,2023-02-01 13:10:41,2023-01-03 17:26:57,1016,28,401,9616.0,255.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000410010,S0014530010,彝良至昭通高速,G5615530120004200102023010317100099,020000510101610010173020230316205308
1,2,0xff,2023-03-09 11:11:18,2023-03-08 17:42:51,593,22,1292,14926.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000410010,G5615530120,昭阳西环高速公路,S0014530010007100102023031612200042,020000620101600000464020230103094616
1,2,0xff,2023-03-16 14:58:11,2023-03-08 08:22:13,1398,0,1727,10940.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,S0010530020,麻文高速,S0010530020003200102023030918100017,015301190823370408590620230221133049
0,2,0xff,2023-01-03 18:21:13,2023-02-21 15:57:14,1423,21,1386,40036.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G761153001000510010,S0071530020,彝良至镇雄高速公路,S0010530010004100102023022019300019,020000430101920169413820230316095658
1,2,0xff,2023-02-21 23:28:27,2023-01-03 10:40:38,985,0,1727,14926.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000220010,S0010530020,彝良至镇雄高速公路,G5615530120004200102023010315100145,015301191223900308320820230220191516
11,1,0xff,2023-03-08 09:53:51,2023-01-03 14:37:19,1751,34,3533,6596.0,2.0,2350.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000410010,G5615530120,彝良至镇雄高速公路,G5615530120004100102023010321100054,020000450101610031425420230308114357
1,2,0xff,2023-03-08 15:33:17,2023-02-21 14:29:19,497,25,0,16444.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000220010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530010004100102023022007300008,015301190923900346645520230103101440
1,1,0xff,2023-01-03 21:01:11,2023-01-03 16:56:11,1033,34,1386,13506.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,S007153002000210010,S0014530010,宜宾至毕节高速威信至镇雄段,G7611530010005200102023020111100010,020000430101920179028820230221220546
1,2,0xff,2023-02-21 15:06:51,2023-03-09 06:04:22,1044,33,2792,14926.0,255.0,18000.0,1,9.0,1.0,,,000000,,,,S001453001000820010,S0010530010,宜宾至毕节高速威信至镇雄段,G5615530120003200102023010313100195,020000370301910009109720230315163806
1,2,0xff,2023-03-15 09:02:08,2023-03-08 10:58:06,1789,24,1281,0.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000320010,S0010530020,彝良至镇雄高速公路,S0014530010008100102023031613100043,015201164023021994338720230315100557
1,1,0xff,2023-01-03 12:47:23,2023-03-16 15:30:44,1848,0,7481,14670.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000410010,S0010530020,宜宾至毕节高速威信至镇雄段,S0010530020003200102023030914300049,020000450101600046818720230308172702
1,2,0xff,2023-03-16 08:58:19,2023-03-09 21:06:20,5232,0,0,14926.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000420010,S0010530020,彝良至镇雄高速公路,G5615530120003200102023010314300055,020000440101610247865620230316121329
2,1,0xff,2023-03-16 11:46:52,2023-01-03 17:32:45,971,29,4909,9589.0,255.0,2900.0,1,9.0,1.0,,,000000,,,,S001453001000910010,S0014530010,彝良至镇雄高速公路,S0010530020004200102023030918400035,020000320101610070860020230309143639
23,1,0xff,2023-03-09 16:23:17,2023-03-08 16:03:49,1030,34,1727,19916.0,2.0,1500.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000220010,S0010530010,昭阳西环高速公路,S0010530020004200102023030811200038,020000430101920082984620230208012710
1,2,0xff,2023-12-22 21:25:17,2023-03-08 07:48:56,1827,103,706,0.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,S001053002000420010,S0071530020,彝良至镇雄高速公路,G5615530120002100102023010318300033,014401184523250072384520230103162702
1,2,0xff,2023-02-20 15:01:50,2023-01-03 09:16:13,540,0,0,6805.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000420010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020004100102023030919100017,020000510101680018119820230316153505
1,2,0xff,2023-03-08 08:35:40,2023-02-20 09:54:08,1066,0,1818,0.0,255.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000420010,G5615530120,麻文高速,G5615530120003100102023010319100061,020000410101610036047620230315145522
13,2,0xff,2023-03-09 18:21:46,2023-01-03 12:54:15,16,0,74,17165.0,6.0,1840.0,1,9.0,1.0,01,1.0,000000,,,,S001053002000410010,S0010530010,宜宾至毕节高速威信至镇雄段,S0014530010004100102023031512400019,013301191123010002425420230103004045
13,1,0xff,2023-03-16 16:03:09,2023-01-03 14:55:06,1741,84,3007,19916.0,255.0,23450.0,1,9.0,1.0,03,,000000,,,,S001453003000320010,S0071530020,宜宾至毕节高速威信至镇雄段,G7611530010005100102023020116400024,020000450101610011635020230316164321
1,2,0xff,2023-01-03 09:38:03,2023-01-03 14:10:43,1087,0,1536,16444.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000420010,G5615530120,彝良至镇雄高速公路,S0014530010005200102023031513300020,020000530101620066742320230103071647
1,2,0xff,2023-01-03 13:56:56,2023-02-20 09:38:59,1063,0,0,13506.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000410010,S0014530010,彝良至昭通高速,G5615530120004100102023010308100078,020000110101840076497620230220172904
11,2,0xff,2023-03-16 11:43:29,2023-03-08 07:55:45,1098,22,706,17165.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000420010,S0071530020,彝良至镇雄高速公路,G5615530120004200102023010322100035,020000440101930002543920230309154953
1,1,0xff,2023-02-01 13:19:50,2023-03-16 13:19:38,1035,0,997,13506.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000910010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020004200102023030820400032,015301190923900406647020230315173709
1,2,0xff,2023-01-03 15:56:28,2023-03-16 10:39:58,1077,18,956,11189.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000420010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530020004100102023030812300003,020000510101630013678420230221115908
1,2,0xff,2023-03-08 19:41:49,2023-03-08 11:41:25,1055,0,740,10940.0,255.0,0.0,1,9.0,1.0,,2.0,000000,,,,G561553012000320010,S0071530020,昭阳西环高速公路,G5615530120004200102023010320300099,020000440101620153472220230309194029
1,2,0xff,2023-02-01 21:03:18,2023-03-09 15:50:50,1046,17,1818,19916.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,S001053001000410010,G5615530120,麻文高速,G7611530010004100102023020117100033,015301170923320400502520230103121429
1,1,0xff,2023-01-03 14:43:45,2023-03-16 17:59:44,1039,0,1051,10940.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000320010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010004200102023031623300005,015301190923900324389820230103065920
0,2,0xff,2023-03-16 09:04:04,2023-03-15 14:38:54,62,0,2652,9616.0,2.0,0.0,1,9.0,1.0,,,000000,,,,S001453001000920010,S0010530020,宜宾至毕节高速威信至镇雄段,G5615530120004200102023010322100035,015201164023021992196220230315005922
1,2,0xff,2023-02-01 17:30:07,2023-01-03 12:28:41,1070,0,74,11189.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000420010,S0010530020,麻文高速,G5615530120003200102023010316300092,015301191223900403510020230309115640
1,2,0xff,2023-01-03 13:50:58,2023-03-16 17:33:37,1089,0,8828,0.0,255.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000620010,S0014530010,彝良至昭通高速,G5615530120002100102023010308100024,020000520101620107686720230103200351
1,2,0xff,2023-12-23 20:23:24,2023-03-16 18:08:14,1046,0,1459,0.0,6.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000420010,S0010530010,彝良至昭通高速,S0014530010009100102023031607100011,020000510101680052706820230103002215
1,2,0xff,2023-02-20 12:24:03,2023-02-01 14:10:33,1468,0,1051,19916.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G761153001000520010,G7611530010,宜宾至毕节高速威信至镇雄段,S0014530010003200102023031608300019,015401193823010013901020230316071832
11,2,0xff,2023-03-15 19:28:33,2023-03-16 13:07:28,420,46,1536,6805.0,2.0,1600.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000420010,S0014530010,彝良至镇雄高速公路,S0010530020004100102023030809300010,015301190522120309929020230309144124
11,2,0xff,2023-03-09 12:31:45,2023-03-08 18:31:13,1045,0,691,14670.0,6.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000510010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010004100102023031504200001,020000440101620000966220230315081401
1,2,0xff,2023-02-20 15:01:50,2023-03-09 21:07:24,3369,0,912,19916.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000610010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530010005100102023022115400060,020000640101630014416520230201215542
1,2,0xff,2023-01-03 11:24:15,2023-02-21 10:11:11,4797,35,1818,11000.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001053002000420010,G5615530120,彝良至镇雄高速公路,S0014530010004200102023031509300032,012301205823261640853620230308110506
1,2,0xff,2023-02-20 21:07:27,2023-03-15 19:36:38,3071,0,989,14926.0,6.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000410010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010003100102023031514400010,020000430101920162986420230220082601
1,1,0xff,2023-01-03 18:36:29,2023-03-15 15:17:10,1076,0,4538,11000.0,255.0,0.0,1,9.0,1.0,01,,000000,,,,S001453001000720010,S0010530020,都香高速,S0014530010002100102023031613100001,020000520101620077951120230316105023
1,2,0xff,2023-03-08 21:15:38,2023-01-03 11:00:33,4452,0,772,7765.0,2.0,2600.0,1,9.0,1.0,03,2.0,000000,,,,S007153002000220010,S0014530010,麻文高速,S0014530010009100102023031614100123,015301000000010071253020230103160239
1,2,0xff,2023-03-16 10:01:04,2023-03-08 07:20:20,502,0,1459,19916.0,255.0,0.0,1,9.0,1.0,,2.0,000000,,,,G561553012000620010,S0014530010,彝良至镇雄高速公路,S0014530010006100102023031508300013,020000430101920172878220230309181507
1,2,0xff,2023-02-08 14:00:29,2023-01-03 11:16:53,950,0,381,11189.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,G5615530120,麻文高速,S0014530010009100102023031517300038,020000450101610032277520230315201005
1,2,0xff,2023-01-03 13:58:09,2023-03-15 09:09:05,1121,0,1292,19916.0,2.0,18000.0,1,9.0,1.0,01,,000000,,,,G561553012000210010,S0014530010,宜宾至毕节高速威信至镇雄段,G5615530120004200102023010307300021,020000530101620101844920231222152900
4,2,0xff,2023-02-20 01:05:04,2023-03-15 11:06:36,36,184,899,29125.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000710010,G7611530010,宜宾至毕节高速威信至镇雄段,G5615530120003100102023010316300109,015301190923900358045920230103175420
11,2,0xff,2023-01-03 21:35:33,2023-02-21 17:21:51,1047,31,1617,0.0,6.0,0.0,1,9.0,1.0,03,,000000,,,,S001053002000310010,S0014530010,昭阳西环高速公路,S0010530010004200102023022015400068,013701220423225004048820230308132213
1,2,0xff,2023-01-03 16:06:59,2023-01-03 12:20:57,954,30,1016,5639.0,2.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000220010,G7611530010,麻文高速,G5615530120004100102023010321300021,020000620101620037133720230316211348
1,2,0xff,2023-03-15 10:34:17,2023-01-03 10:53:04,1484,0,853,10940.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000420010,S0010530010,昭阳西环高速公路,G5615530120004200102023010320300099,015301190823120404896220230221141727
11,2,0xff,2023-01-03 18:59:21,2023-03-15 17:53:26,442,180,1016,25670.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000420010,G5615530120,昭阳西环高速公路,S0014530030003200102023122210300001,020000440101610164279220230103084443
1,2,0xff,2023-01-03 15:28:35,2023-03-15 07:51:15,481,0,1281,14926.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000320010,S0014530010,彝良至昭通高速,G5615530120004200102023010322100035,020000510101620030165520230315205908
1,2,0xff,2023-03-15 14:50:19,2023-03-16 07:27:43,447,0,1727,4530.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000320010,S0010530010,都香高速,S0014530010006100102023031609400026,020000360101610107405120230308140303
1,2,0xff,2023-03-09 15:17:42,2023-02-01 12:59:34,999,34,2062,0.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000920010,G5615530120,宜宾至毕节高速威信至镇雄段,S0014530010009100102023031609100072,012301203123231606444120230208184549
1,2,0xff,2023-03-15 07:24:39,2023-03-09 07:47:01,1091,0,1818,16444.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000910010,S0010530020,彝良至昭通高速,S0014530010008200102023031616300117,020000500101660089160220230103090710
1,2,0xff,2023-02-01 16:04:13,2023-02-01 17:58:27,1127,0,0,19916.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000220010,S0014530010,彝良至昭通高速,S0010530020003200102023030809300018,020000640101630035304220230201220606
1,2,0xff,2023-01-03 09:53:25,2023-01-03 14:10:43,5354,0,956,6596.0,255.0,0.0,1,9.0,1.0,03,,000000,,,,G561553012000210010,G5615530120,彝良至镇雄高速公路,S0010530020004200102023030907400021,020000350101620021872120230315160318
0,2,0xff,2023-02-09 17:58:00,2023-03-16 15:17:07,4319,0,779,17165.0,2.0,26000.0,1,9.0,1.0,01,2.0,000000,,,,S001053001000710010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030908200070,013701210423214659997720230103081200
1,1,0xff,2023-02-21 13:49:16,2023-02-08 13:50:21,1078,0,908,19916.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G761153001000520010,S0010530020,彝良至昭通高速,S0010530010006200102023022013100040,015401220623600434495820230103175241
1,2,0xff,2023-01-03 18:53:58,2023-03-15 07:15:44,5370,95,908,14926.0,255.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053002000420010,S0010530020,彝良至镇雄高速公路,G5615530120004200102023010310300025,020000370201620069384720230103100705
11,1,0xff,2023-03-16 11:55:20,2023-03-15 15:38:39,1058,0,1536,14670.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000410010,S0071530020,宜宾至毕节高速威信至镇雄段,S0071530020004200102023020911300017,015301000000061012013720230103152618
1,1,0xff,2023-03-15 12:30:50,2023-03-15 19:30:21,1784,0,770,8086.0,255.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000220010,G5615530120,彝良至镇雄高速公路,S0010530020004100102023030913100063,011101180123000650827720230316113002
1,2,0xff,2023-03-15 09:10:43,2023-03-15 14:55:22,1142,0,1051,9616.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G761153001000520010,G5615530120,彝良至镇雄高速公路,S0010530020004100102023030817100026,015201164023020430118020230309104000
1,1,0xff,2023-02-20 07:28:14,2023-01-03 06:58:58,1134,0,859,1475.0,255.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000220010,S0010530010,彝良至镇雄高速公路,S0014530010002200102023031617300010,020000440101600031236120230315090028
1,2,0xff,2023-01-03 21:47:17,2023-01-03 13:12:47,6401,0,0,14670.0,2.0,18000.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000420010,S0010530020,彝良至镇雄高速公路,S0014530010004100102023031611400028,012301197823090260154320230316103854
1,2,0xff,2023-03-16 12:56:40,2023-03-15 15:38:39,1005,33,1252,6805.0,2.0,23850.0,1,9.0,1.0,03,1.0,000000,,,,S001053002000310010,S0010530020,宜宾至毕节高速威信至镇雄段,G7611530010004100102023020108300008,020000440101610281878320230221113949
14,2,0xff,2023-01-03 16:51:06,2023-03-09 18:06:27,1018,0,691,11000.0,255.0,2260.0,1,9.0,1.0,01,,000000,,,,S001053002000410010,S0014530010,麻文高速,S0014530010009100102023031520300021,014501193623021641407420230309030248
1,2,0xff,2023-01-03 08:13:18,2023-03-15 14:46:10,2942,21,70,13506.0,2.0,18000.0,1,9.0,1.0,03,,000000,,,,S001453001000920010,G5615530120,彝良至镇雄高速公路,S0014530010006200102023031609300018,020000530101610067171820230208193839
1,2,0xff,2023-03-15 20:53:38,2023-03-08 03:44:02,1849,0,956,14926.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001453001000210010,G7611530010,宜宾至毕节高速威信至镇雄段,S0014530010003100102023031511400005,020000520101620097923420230201134509
11,2,0xff,2023-03-09 07:34:36,2023-12-22 12:11:03,1822,0,74,14670.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S007153002000420010,S0071530020,彝良至镇雄高速公路,G5615530120003200102023010310300133,015301190823900468810420230103182104
1,2,0xff,2023-02-01 16:14:32,2023-01-03 19:55:17,1022,0,0,11000.0,2.0,0.0,1,9.0,1.0,03,,000000,,,,S001053002000420010,G5615530120,宜宾至毕节高速威信至镇雄段,S0071530020003200102023020818300017,020000140101620001187120230309095218
11,1,0xff,2023-03-16 06:53:18,2023-03-16 14:23:01,1048,0,5270,17165.0,4.0,0.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000720010,G5615530120,彝良至昭通高速,G5615530120004100102023010307100052,020000330101630028745320230316205558
1,2,0xff,2023-02-20 17:27:32,2023-03-15 11:43:16,1047,31,137,14670.0,2.0,18000.0,1,9.0,1.0,01,2.0,000000,,,,S001453001000320010,S0010530020,彝良至昭通高速,G5615530120004100102023010313300155,015301190823900482405320230315075457
1,1,0xff,2023-01-03 16:37:57,2023-03-16 20:20:43,1745,0,6468,6805.0,6.0,9400.0,1,9.0,1.0,01,2.0,000000,,,,G761153001000310010,S0071530020,昭阳西环高速公路,S0010530020004200102023030908400075,015401224823600418905420230316115118
1,2,0xff,2023-01-03 16:34:20,2023-01-03 07:13:03,1766,133,1217,8801.0,6.0,18000.0,1,9.0,1.0,,2.0,000000,,,,S007153002000320010,S0010530020,彝良至镇雄高速公路,G5615530120003100102023010315300058,015301190823370402690820230103065750
1,1,0xff,2023-01-03 19:17:45,2023-03-16 08:56:24,1185,0,1106,19916.0,2.0,0.0,1,9.0,1.0,01,,000000,,,,G561553012000220010,G5615530120,宜宾至毕节高速威信至镇雄段,G5615530120004200102023010306100068,015301191223900405248920230309124634
1,2,0xff,2023-01-03 09:59:34,2023-03-09 15:39:35,4859,0,1051,0.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,S001053001000410010,G5615530120,宜宾至毕节高速威信至镇雄段,S0010530010006200102023022110400025,015301170422100207587720230221155714
1,1,0xff,2023-01-03 10:49:10,2023-02-01 22:06:06,1113,0,866,0.0,2.0,0.0,1,9.0,1.0,01,2.0,000000,,,,G561553012000410010,S0010530010,宜宾至毕节高速威信至镇雄段,S0010530020004200102023030808400062,020000510101620030165520230315205908
1,1,0xff,2023-01-03 14:21:03,2023-01-03 13:51:36,420,0,1386,11189.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000310010,S0014530010,彝良至昭通高速,S0010530020003100102023030913400031,020000530101620073284420230103223426
1,2,0xff,2023-03-16 13:10:31,2023-01-03 07:52:54,1003,30,227,0.0,2.0,0.0,1,9.0,1.0,03,2.0,000000,,,,G561553012000320010,S0010530010,宜宾至毕节高速威信至镇雄段,S0014530010003200102023031608300019,020000350101610003214520230103194953
