vehicle_type,media_type,vehicle_sign,transaction_time,entrance_time,pay_fee,discount_fee,fee,fee_mileage,axle_count,total_weight,gantry_type,transaction_type,pass_state,entrance_lane_type,cpu_card_type,fee_prov_begin_hex,obu_fee_sum_before,obu_fee_sum_after,pay_fee_prov_sum_local,gantry_id,section_id,section_name,gantry_transaction_id,pass_id
1,1,0xff,2023-03-15 11:18:44,2023-03-15 11:10:08,1049,52,997,16444.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000720010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010007200102023031511200020,015301190923900324620520230315111008
1,2,0xff,2023-01-03 19:41:26,2023-01-03 19:17:34,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000410010,G5615530120,麻文高速,G5615530120004100102023010319300078,020000310101870026455620230103191734
1,1,0xff,2023-02-21 20:41:55,2023-02-21 20:37:07,2792,140,2652,24696.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053001000420010,S0010530010,彝良至昭通高速,S0010530010004200102023022120200048,015301191223900308332720230221203707
0,2,0xff,2023-01-03 08:15:43,2023-01-03 07:56:45,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010308300026,020000520101620062676920230103075645
1,1,0xff,2023-01-03 17:56:32,2023-01-03 17:40:08,956,48,908,11000.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010317100137,015201164023021717288820230103174008
1,1,0xff,2023-03-15 14:07:09,2023-03-15 14:06:33,74,4,70,1475.0,2,0.0,1,9,1,3,1,000000,0.0,0.0,0.0,S001453001000410010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010004100102023031514200004,013401090222010053042020230315140633
1,1,0xff,2023-03-09 10:23:30,2023-03-09 10:14:51,1818,91,1727,19916.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000410010,S0010530020,彝良至镇雄高速公路,S0010530020004100102023030910100043,013701210423214673616220230309101451
1,1,0xff,2023-03-09 13:12:28,2023-03-09 12:59:39,1818,91,1727,19916.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000410010,S0010530020,彝良至镇雄高速公路,S0010530020004100102023030913100022,015301190823900449434520230309125939
1,1,0xff,2023-03-15 13:00:21,2023-03-15 12:58:15,1049,52,997,16444.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000710010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010007100102023031513100001,011101180123000623360420230315125815
1,2,0xff,2023-01-03 09:25:53,2023-01-03 09:24:45,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010309300053,020000440101610153510020230103092445
1,2,0xff,2023-01-03 19:06:22,2023-01-03 18:38:27,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000410010,G5615530120,麻文高速,G5615530120004100102023010319300017,020000440101620135766720230103183827
11,1,0xff,2023-03-09 13:07:08,2023-03-09 12:54:42,1459,73,1386,19916.0,2,2820.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001053002000420010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030913200010,015201222323023033407220230309125442
1,2,0xff,2023-01-03 13:44:52,2023-01-03 13:43:24,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010313300175,020000440101610263871020230103134324
0,2,0xff,2023-01-03 12:26:46,2023-01-03 12:08:23,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010312300083,020000430101920060329320230103120823
1,1,0xff,2023-03-08 14:38:53,2023-03-08 14:10:48,1818,91,1727,19916.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000420010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030814200063,015201164023020180727320230308141048
11,1,0xff,2023-03-09 09:10:40,2023-03-09 08:57:41,1039,52,987,11189.0,2,1350.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001053002000310010,S0010530020,彝良至镇雄高速公路,S0010530020003100102023030909200010,013701210423024615393420230309085741
1,1,0xff,2023-03-16 07:23:01,2023-03-16 07:11:23,340,17,323,6805.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010008200102023031607100042,015301190823390403910920230316071123
1,2,0xff,2023-01-03 22:31:12,2023-01-03 22:28:40,1106,0,1106,14926.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000210010,G5615530120,麻文高速,G5615530120002100102023010322300005,020000140102070128079220230103222840
1,1,0xff,2023-03-08 14:00:53,2023-03-08 13:55:08,1360,68,1292,10940.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000210010,S0010530020,彝良至镇雄高速公路,S0010530020002100102023030814100001,013701200423024429661520230308135508
11,2,0xff,2023-01-03 21:46:35,2023-01-03 21:36:30,770,0,770,11000.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010321300070,020000330101610066722820230103213630
1,1,0xff,2023-01-03 19:54:34,2023-01-03 19:43:09,956,48,908,11000.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010319100123,015301190723400201353120230103194309
1,2,0xff,2023-03-09 15:34:03,2023-03-09 15:27:30,1318,0,1318,11189.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000310010,S0010530020,彝良至镇雄高速公路,S0010530020003100102023030915400038,020000140102070080634120230309152730
1,1,0xff,2023-01-03 08:58:12,2023-01-03 08:51:33,956,48,908,11000.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010308100095,013701210423024628982620230103085133
1,1,0xff,2023-03-08 10:19:40,2023-03-08 10:13:36,1318,66,1252,11189.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000310010,S0010530020,彝良至镇雄高速公路,S0010530020003100102023030810200019,012301206423261600178920230308101336
1,1,0xff,2023-01-03 13:44:32,2023-01-03 13:32:34,956,48,908,11000.0,2,0.0,1,9,1,1,2,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010313100160,014501214323071964960720230103133234
1,2,0xff,2023-03-09 17:44:14,2023-03-09 17:41:59,1818,0,1818,19916.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000410010,S0010530020,彝良至镇雄高速公路,S0010530020004100102023030917300071,020000510101620054622120230309174159
1,1,0xff,2023-01-03 12:19:31,2023-01-03 12:12:40,956,48,908,11000.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010312100054,015201164023021717227020230103121240
11,1,0xff,2023-03-16 12:21:31,2023-03-16 12:17:43,291,15,276,6805.0,2,1600.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000810010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010008100102023031612100070,012301204923261602966320230316121743
11,2,0xff,2023-02-21 12:13:15,2023-02-21 11:57:39,2206,0,2206,24696.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053001000410010,S0010530010,彝良至昭通高速,S0010530010004100102023022112300026,020000620101620062118620230221115739
1,2,0xff,2023-01-03 17:19:14,2023-01-03 17:17:49,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010317300044,020000330101610053739320230103171749
11,2,0xff,2023-02-21 15:46:47,2023-02-21 15:16:12,4016,0,4016,40036.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053001000320010,S0010530010,彝良至昭通高速,S0010530010003200102023022115300066,020000420101680001410520230221151612
1,1,0xff,2023-02-01 19:44:49,2023-02-01 19:43:03,912,46,866,13506.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G761153001000510010,G7611530010,都香高速,G7611530010005100102023020119200054,013401103023020499141620230201194303
1,1,0xff,2023-01-03 17:55:41,2023-01-03 17:27:45,1617,81,1536,14670.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000410010,G5615530120,麻文高速,G5615530120004100102023010317100148,015301191223900409469620230103172745
1,1,0xff,2023-01-03 12:53:54,2023-01-03 12:52:51,1617,81,1536,14670.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010312100191,013701220423214899670120230103125251
1,2,0xff,2023-03-09 10:23:19,2023-03-09 10:05:51,1318,0,1318,11189.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000320010,S0010530020,彝良至镇雄高速公路,S0010530020003200102023030910300019,020000130101610008594320230309100551
1,1,0xff,2023-01-03 19:13:41,2023-01-03 19:11:27,1106,55,1051,14926.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000210010,G5615530120,麻文高速,G5615530120002100102023010319100009,015301190923900388996620230103191127
1,1,0xff,2023-03-16 20:31:30,2023-03-16 20:22:42,691,35,656,9589.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000910010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010009100102023031620100061,013701190123021819097120230316202242
1,2,0xff,2023-01-03 17:54:10,2023-01-03 17:52:57,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010317300142,020000500101660067555620230103175257
1,2,0xff,2023-01-03 10:27:19,2023-01-03 10:26:05,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010310300077,020000610201630038692420230103102605
1,1,0xff,2023-03-09 14:04:52,2023-03-09 13:53:56,1318,66,1252,11189.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000310010,S0010530020,彝良至镇雄高速公路,S0010530020003100102023030914200005,013701210423224833924320230309135356
11,2,0xff,2023-01-03 20:13:51,2023-01-03 20:12:12,1281,0,1281,14670.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010320300029,020000640101630017695220230103201212
1,1,0xff,2023-03-15 08:54:42,2023-03-15 08:52:34,691,35,656,9589.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000910010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010009100102023031508100127,015201164023020861511720230315085234
1,1,0xff,2023-02-08 16:58:29,2023-02-08 16:51:50,540,27,513,8367.0,2,0.0,1,9,1,1,1,000000,0.0,0.0,0.0,S007153002000210010,S0071530020,昭阳西环高速公路,S0071530020002100102023020816200049,015301160922120301499020230208165150
1,2,0xff,2023-03-15 15:32:10,2023-03-15 15:27:15,2108,0,2108,17165.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001453001000210010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010002100102023031515300007,020000320101610012410420230315152715
11,2,0xff,2023-02-21 21:11:29,2023-02-21 20:05:33,2206,0,2206,24696.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053001000410010,S0010530010,彝良至昭通高速,S0010530010004100102023022121300008,020000510101610044474220230221200533
0,2,0xff,2023-03-15 08:59:20,2023-03-15 08:56:10,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,S001453001000520010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010005200102023031508300052,020000430101920171743320230315085610
1,2,0xff,2023-02-20 18:57:20,2023-02-20 18:41:39,2792,0,2792,24696.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053001000410010,S0010530010,彝良至昭通高速,S0010530010004100102023022018300056,020000610201630028319120230220184139
1,2,0xff,2023-03-15 16:39:10,2023-03-15 16:30:33,340,0,340,6805.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010008200102023031516400075,020000620101620020464320230315163033
1,2,0xff,2023-01-03 16:59:00,2023-01-03 16:52:17,956,0,956,11000.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010316300153,020000530101610052308020230103165217
13,1,0xff,2023-03-15 16:18:42,2023-03-15 16:07:18,5547,277,5270,16444.0,6,51250.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001453001000720010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010007200102023031516200018,015401224523590400388820230315160718
1,1,0xff,2023-03-16 13:27:38,2023-03-16 13:26:58,74,4,70,1475.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000410010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010004100102023031613200013,015201164023020977911920230316132658
1,2,0xff,2023-01-03 08:24:11,2023-01-03 08:11:47,956,0,956,11000.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010308300033,020000350101610001624620230103081147
11,2,0xff,2023-03-15 17:51:48,2023-03-15 17:47:42,291,0,291,6805.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001453001000810010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010008100102023031517400117,020000450101600025041920230315174742
1,2,0xff,2023-01-03 14:11:38,2023-01-03 13:40:10,1100,0,1100,16106.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000610010,G5615530120,麻文高速,G5615530120006100102023010314300025,020000510101610018486020230103134010
1,1,0xff,2023-02-01 07:43:05,2023-02-01 07:41:26,912,46,866,13506.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G761153001000510010,G7611530010,都香高速,G7611530010005100102023020107200014,012301204223261619870420230201074126
0,2,0xff,2023-01-03 07:26:40,2023-01-03 07:14:27,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010307300022,020000370201620007232220230103071427
1,2,0xff,2023-02-01 16:10:12,2023-02-01 16:08:49,912,0,912,13506.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G761153001000510010,G7611530010,都香高速,G7611530010005100102023020116400015,020000360101610012457920230201160849
1,1,0xff,2023-03-09 04:37:44,2023-03-09 04:12:35,1818,91,1727,19916.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000420010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030904200002,015301191223900402953020230309041235
1,1,0xff,2023-01-03 07:49:51,2023-01-03 07:39:06,956,48,908,11000.0,2,0.0,1,9,1,3,1,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010307100144,015301000000010064691520230103073906
0,2,0xff,2023-01-03 10:21:50,2023-01-03 10:20:20,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010310300065,020000450101620006409320230103102020
1,1,0xff,2023-02-20 23:24:34,2023-02-20 22:43:18,5121,256,4865,40036.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053001000320010,S0010530010,彝良至昭通高速,S0010530010003200102023022023100012,013701190123021592143420230220224318
1,2,0xff,2023-03-08 08:35:11,2023-03-08 08:20:38,1818,0,1818,19916.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000420010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030808400039,020000440101620166264020230308082038
11,1,0xff,2023-02-21 20:45:50,2023-02-21 20:40:34,2206,110,2096,24696.0,2,13300.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001053001000420010,S0010530010,彝良至昭通高速,S0010530010004200102023022120200055,012301205923261631614420230221204034
11,2,0xff,2023-02-01 19:34:11,2023-02-01 19:24:23,752,0,752,13506.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,G761153001000520010,G7611530010,都香高速,G7611530010005200102023020119300035,020000430101920052722520230201192423
1,2,0xff,2023-03-08 21:57:39,2023-03-08 21:35:34,1360,0,1360,10940.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000220010,S0010530020,彝良至镇雄高速公路,S0010530020002200102023030821300020,020000440101620006535720230308213534
1,2,0xff,2023-03-09 07:55:22,2023-03-09 07:52:39,1818,0,1818,19916.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000410010,S0010530020,彝良至镇雄高速公路,S0010530020004100102023030907300027,020000430101920174445620230309075239
1,1,0xff,2023-03-09 09:54:25,2023-03-09 09:25:50,1818,91,1727,19916.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000420010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030909200107,012301206423261600179620230309092550
11,2,0xff,2023-02-20 19:19:13,2023-02-20 18:42:04,2917,0,2917,29125.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053001000710010,S0010530010,彝良至昭通高速,S0010530010007100102023022019400007,020000530101620085850620230220184204
1,1,0xff,2023-02-21 19:32:30,2023-02-21 19:28:35,2792,140,2652,24696.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053001000420010,S0010530010,彝良至昭通高速,S0010530010004200102023022119200030,015301190823900462002720230221192835
1,2,0xff,2023-02-20 07:29:44,2023-02-20 07:12:34,2792,0,2792,24696.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053001000420010,S0010530010,彝良至昭通高速,S0010530010004200102023022007400010,020000430101920179048620230220071234
1,1,0xff,2023-02-01 21:17:25,2023-02-01 21:15:46,912,46,866,13506.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G761153001000510010,G7611530010,都香高速,G7611530010005100102023020121200013,015301190923900222702720230201211546
13,1,0xff,2023-03-15 21:03:31,2023-03-15 21:01:20,4517,226,4291,7765.0,6,48700.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001453001000320010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010003200102023031521100001,011101190123000017353420230315210120
1,1,0xff,2023-01-03 09:39:59,2023-01-03 09:29:05,956,48,908,11000.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010309100093,015401220723600422048820230103092905
0,2,0xff,2023-01-03 14:00:46,2023-01-03 13:48:28,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010314300006,020000350101610030614020230103134828
1,1,0xff,2023-03-16 11:03:22,2023-03-16 10:53:56,946,47,899,8801.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000510010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010005100102023031611200005,015102226323430490304920230316105356
13,1,0xff,2023-03-16 17:24:44,2023-03-16 17:15:29,10557,528,10029,17165.0,6,50950.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001453001000210010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010002100102023031617100006,011101190123000007659520230316171529
1,1,0xff,2023-03-15 16:46:46,2023-03-15 16:34:06,340,17,323,6805.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010008200102023031516200122,015401193823010014816820230315163406
1,1,0xff,2023-03-16 15:38:29,2023-03-16 15:35:19,340,17,323,6805.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010008200102023031615100106,015301220823901000729920230316153519
11,2,0xff,2023-03-09 09:13:17,2023-03-09 09:01:06,1459,0,1459,19916.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000420010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030909400026,020000520101620102718620230309090106
11,2,0xff,2023-03-08 12:09:57,2023-03-08 11:55:03,1039,0,1039,11189.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000310010,S0010530020,彝良至镇雄高速公路,S0010530020003100102023030812400014,020000610201610008203120230308115503
1,1,0xff,2023-01-03 13:43:25,2023-01-03 13:19:19,1106,55,1051,14926.0,2,0.0,1,9,1,1,2,000000,0.0,0.0,0.0,G561553012000220010,G5615530120,麻文高速,G5615530120002200102023010313100055,015301190823900474483020230103131919
1,2,0xff,2023-01-03 08:58:23,2023-01-03 08:51:31,956,0,956,11000.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010308300080,020000510101610033656520230103085131
1,1,0xff,2023-03-08 18:36:28,2023-03-08 18:29:59,1318,66,1252,11189.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000310010,S0010530020,彝良至镇雄高速公路,S0010530020003100102023030818200037,015401224523602724852220230308182959
1,1,0xff,2023-03-09 20:46:38,2023-03-09 20:44:07,1818,91,1727,19916.0,2,0.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001053002000410010,S0010530020,彝良至镇雄高速公路,S0010530020004100102023030920100049,015301191223900402997820230309204407
0,2,0xff,2023-01-03 10:58:52,2023-01-03 10:48:03,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010310300152,020000440101610032851620230103104803
1,1,0xff,2023-03-15 09:48:56,2023-03-15 09:47:35,898,45,853,7765.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000320010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010003200102023031509100035,015201164023021921832420230315094735
1,2,0xff,2023-02-01 19:27:05,2023-02-01 19:18:07,912,0,912,13506.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G761153001000520010,G7611530010,都香高速,G7611530010005200102023020119300027,020000410101620083336320230201191807
1,2,0xff,2023-01-03 18:33:08,2023-01-03 18:20:57,956,0,956,11000.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010318300086,020000120101600003488120230103182057
0,2,0xff,2023-01-03 11:24:14,2023-01-03 11:08:20,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,G561553012000420010,G5615530120,麻文高速,G5615530120004200102023010311300068,020000340101620006346920230103110820
1,1,0xff,2023-03-09 13:19:52,2023-03-09 12:49:17,1360,68,1292,10940.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000220010,S0010530020,彝良至镇雄高速公路,S0010530020002200102023030913100028,013701190123022013779120230309124917
11,2,0xff,2023-03-08 14:54:54,2023-03-08 14:36:22,0,0,0,0.0,2,18000.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053002000410010,S0010530020,彝良至镇雄高速公路,S0010530020004100102023030814300062,020000510101620043014920230308143622
1,2,0xff,2023-01-03 10:48:01,2023-01-03 10:36:21,956,0,956,11000.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010310300128,020000350101620026088820230103103621
1,1,0xff,2023-03-16 19:24:44,2023-03-16 19:19:57,2108,105,2003,17165.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000210010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010002100102023031619100003,011501230123192109414820230316191957
1,2,0xff,2023-01-03 14:19:58,2023-01-03 14:08:00,956,0,956,11000.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010314300077,020000530101620016377120230103140800
1,2,0xff,2023-01-03 17:06:40,2023-01-03 17:05:04,1106,0,1106,14926.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000210010,G5615530120,麻文高速,G5615530120002100102023010317300005,020000410101620050628620230103170504
3,1,0xff,2023-03-08 14:14:18,2023-03-08 13:42:41,4544,227,4317,19916.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053002000420010,S0010530020,彝良至镇雄高速公路,S0010530020004200102023030814200020,012301206223261650770820230308134241
1,1,0xff,2023-03-15 07:29:38,2023-03-15 07:26:03,340,17,323,6805.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000820010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010008200102023031507200046,015301190823900418903920230315072603
1,2,0xff,2023-01-03 11:10:19,2023-01-03 11:03:25,956,0,956,11000.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000310010,G5615530120,麻文高速,G5615530120003100102023010311300034,020000370201630022468720230103110325
1,2,0xff,2023-02-20 21:06:49,2023-02-20 20:57:48,906,0,906,6596.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S001053001000610010,S0010530010,彝良至昭通高速,S0010530010006100102023022021400004,020000360101610031323620230220205748
1,1,0xff,2023-01-03 00:45:15,2023-01-03 00:33:30,956,48,908,11000.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,G561553012000320010,G5615530120,麻文高速,G5615530120003200102023010300100020,013301190723010150858420230103003330
1,1,0xff,2023-02-20 01:10:53,2023-02-20 00:58:43,2792,140,2652,24696.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001053001000410010,S0010530010,彝良至昭通高速,S0010530010004100102023022001100004,015401230123602100233120230220005843
1,1,0xff,2023-02-08 15:58:44,2023-02-08 15:53:42,227,11,216,4530.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S007153002000320010,S0071530020,昭阳西环高速公路,S0071530020003200102023020815100032,015301190823390403790720230208155342
1,2,0xff,2023-01-03 16:48:04,2023-01-03 16:30:39,1617,0,1617,14670.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,G561553012000410010,G5615530120,麻文高速,G5615530120004100102023010316300108,020000150101720053178620230103163039
0,2,0xff,2023-03-15 15:23:51,2023-03-15 15:21:12,0,0,0,0.0,2,0.0,1,9,1,0,0,000000,0.0,0.0,0.0,S001453001000520010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010005200102023031515300026,020000370201620000793620230315152112
11,1,0xff,2023-03-08 14:16:58,2023-03-08 14:07:40,1039,52,987,11189.0,2,1900.0,1,9,1,1,2,000000,0.0,0.0,0.0,S001053002000310010,S0010530020,彝良至镇雄高速公路,S0010530020003100102023030814200033,015401220623600471286020230308140740
1,2,0xff,2023-02-09 17:08:57,2023-02-09 17:04:08,320,0,320,6403.0,255,0.0,1,9,1,1,0,000000,0.0,0.0,0.0,S007153002000420010,S0071530020,昭阳西环高速公路,S0071530020004200102023020917300003,020000340101610031901220230209170408
1,1,0xff,2023-03-15 07:29:22,2023-03-15 07:28:41,74,4,70,1475.0,2,0.0,1,9,1,3,2,000000,0.0,0.0,0.0,S001453001000410010,S0014530010,宜宾至毕节高速威信至镇雄段,S0014530010004100102023031507200008,015301190923900222040420230315072841
